0,0, Header,1,6,480
1,0, Start_track,,,
1,0, Title_t," ""liszt beethoven symphony no3 mv1""",,
1,0, Copyright_t," ""sequenced by Segundo G. Yogore",2008,"  dody@pldtdsl.net"""
1,0, Text_t," ""sequenced by Segundo G. Yogore",2008,"  dody@pldtdsl.net"""
1,0, Time_signature,5,2,24
1,0, Key_signature,-3," ""major""",
1,0, Tempo,333333,,
1,2400, Time_signature,3,2,24
1,1212000, Time_signature,9,2,24
1,1212000, End_track,,,
2,0, Start_track,,,
2,0, MIDI_port,0,,
2,0, Title_t," ""Grand Piano""",,
2,0, Program_c,0,0,
2,0, Control_c,0,7,127
2,0, Control_c,0,10,97
2,960, Note_on_c,0,82.0,87
2,960, Note_on_c,0,67.0,89
2,960, Note_on_c,0,72.0,89
2,960, Note_off_c,0,82.0,0
2,1056, Note_on_c,0,79.0,88
2,1056, Note_on_c,0,82.0,87
2,1056, Note_off_c,0,79.0,0
2,1056, Note_on_c,0,58.0,87
2,2400, Note_off_c,0,67.0,0
2,2400, Note_off_c,0,58.0,0
2,2400, Note_on_c,0,58.0,90
2,2400, Note_off_c,0,58.0,0
2,2496, Note_on_c,0,67.0,89
2,2496, Note_off_c,0,67.0,0
2,2496, Note_on_c,0,81.0,55
2,2496, Note_on_c,0,67.0,46
2,3840, Control_c,0,64,127
2,3840, Note_off_c,0,67.0,0
2,3840, Note_on_c,0,67.0,49
2,4080, Note_off_c,0,67.0,0
2,4080, Note_on_c,0,67.0,50
2,4080, Note_on_c,0,63.0,49
2,4080, Note_on_c,0,58.0,49
2,4320, Note_off_c,0,67.0,0
2,4320, Note_on_c,0,67.0,49
2,4320, Note_off_c,0,67.0,0
2,4320, Note_on_c,0,69.0,49
2,4560, Note_on_c,0,67.0,49
2,4560, Note_off_c,0,67.0,0
2,4560, Note_off_c,0,63.0,0
2,4560, Note_off_c,0,58.0,0
2,4800, Note_off_c,0,81.0,0
2,4800, Note_on_c,0,67.0,49
2,4800, Note_on_c,0,58.0,49
2,4800, Note_off_c,0,67.0,0
2,5040, Note_off_c,0,58.0,0
2,5040, Note_on_c,0,58.0,49
2,5040, Note_off_c,0,58.0,0
2,5040, Note_on_c,0,81.0,49
2,5280, Note_on_c,0,58.0,49
2,5280, Note_off_c,0,58.0,0
2,5280, Note_on_c,0,58.0,49
2,5280, Note_off_c,0,58.0,0
2,5520, Note_off_c,0,69.0,0
2,5520, Note_on_c,0,65.0,49
2,5520, Note_on_c,0,77.0,49
2,5520, Note_off_c,0,65.0,0
2,5760, Note_on_c,0,67.0,49
2,5760, Note_off_c,0,67.0,0
2,5760, Note_on_c,0,67.0,49
2,5760, Note_off_c,0,67.0,0
2,6000, Note_on_c,0,58.0,49
2,6000, Note_off_c,0,58.0,0
2,6000, Note_on_c,0,58.0,49
2,6000, Note_on_c,0,74.0,49
2,6240, Note_on_c,0,68.0,49
2,6240, Note_on_c,0,65.0,49
2,6240, Note_on_c,0,80.0,49
2,6240, Note_off_c,0,77.0,0
2,6480, Note_on_c,0,70.0,49
2,6480, Note_on_c,0,77.0,49
2,6480, Note_off_c,0,65.0,0
2,6480, Note_off_c,0,70.0,0
2,6720, Note_on_c,0,70.0,49
2,6720, Note_off_c,0,74.0,0
2,6720, Note_on_c,0,74.0,49
2,6720, Note_off_c,0,70.0,0
2,6960, Note_off_c,0,68.0,0
2,6960, Note_off_c,0,82.0,0
2,6960, Note_on_c,0,79.0,49
2,6960, Note_on_c,0,86.0,49
2,7200, Note_on_c,0,68.0,49
2,7200, Note_on_c,0,70.0,49
2,7200, Note_on_c,0,67.0,49
2,7200, Note_off_c,0,58.0,0
2,7440, Note_off_c,0,67.0,0
2,7440, Note_on_c,0,58.0,49
2,7440, Note_off_c,0,80.0,0
2,7440, Note_off_c,0,74.0,0
2,7680, Note_on_c,0,80.0,49
