0,0, Header,1,6,480
1,0, Start_track,,,
1,0, Title_t," ""liszt beethoven symphony no3 mv1""",,
1,0, Copyright_t," ""sequenced by Segundo G. Yogore",2008,"  dody@pldtdsl.net"""
1,0, Text_t," ""sequenced by Segundo G. Yogore",2008,"  dody@pldtdsl.net"""
1,0, Time_signature,5,2,24
1,0, Key_signature,-3," ""major""",
1,0, Tempo,333333,,
1,2400, Time_signature,3,2,24
1,1212000, Time_signature,9,2,24
1,1212000, End_track,,,
2,0, Start_track,,,
2,0, MIDI_port,0,,
2,0, Title_t," ""Grand Piano""",,
2,0, Program_c,2,0,
2,0, Control_c,2,7,127
2,0, Control_c,2,10,30
2,0, Control_c,2,64,127
2,870, Note_on_c,2,54.0,75
2,900, Note_on_c,2,39.0,75
2,930, Note_on_c,2,58.0,75
2,960, Note_on_c,2,51.0,75
2,983, Note_on_c,2,55.0,75
2,1007, Note_off_c,2,58.0,0
2,1032, Note_on_c,2,61.0,75
2,1056, Note_off_c,2,51.0,0
2,1440, Control_c,2,64,0
2,1920, Control_c,2,64,127
2,2310, Note_on_c,2,43.0,74
2,2340, Note_off_c,2,55.0,0
2,2370, Note_on_c,2,67.0,76
2,2400, Note_on_c,2,50.0,86
2,2423, Note_on_c,2,58.0,66
2,2447, Note_on_c,2,44.0,60
2,2472, Note_on_c,2,53.0,62
2,2496, Note_off_c,2,58.0,0
2,2880, Control_c,2,64,0
2,3840, Control_c,2,64,127
2,3840, Note_on_c,2,55.0,62
2,4800, Note_on_c,2,58.0,62
2,4800, Note_on_c,2,51.0,62
2,5280, Note_off_c,2,51.0,0
2,5280, Note_on_c,2,51.0,63
2,6240, Note_off_c,2,55.0,0
2,6240, Control_c,2,64,0
2,6240, Note_on_c,2,55.0,61
2,6720, Note_off_c,2,51.0,0
2,6720, Note_off_c,2,58.0,0
2,7200, Note_on_c,2,60.0,53
2,7200, Note_on_c,2,63.0,48
2,7680, Note_off_c,2,60.0,0
2,7680, Note_off_c,2,55.0,0
2,8160, Note_on_c,2,60.0,48
2,8160, Note_on_c,2,58.0,49
2,9120, Note_on_c,2,55.0,50
2,9120, Note_off_c,2,55.0,0
2,9600, Note_on_c,2,51.0,50
2,9840, Control_c,2,64,127
2,9840, Note_on_c,2,55.0,49
2,9840, Note_off_c,2,58.0,0
2,10080, Note_off_c,2,55.0,0
2,10080, Note_on_c,2,55.0,49
2,10080, Note_off_c,2,55.0,0
2,10080, Note_on_c,2,55.0,49
2,10320, Note_off_c,2,51.0,0
2,10320, Note_off_c,2,43.0,0
2,10320, Note_on_c,2,70.0,49
2,10320, Note_on_c,2,58.0,49
2,10560, Note_on_c,2,51.0,49
2,10560, Note_off_c,2,58.0,0
2,10560, Note_off_c,2,55.0,0
2,10560, Note_off_c,2,51.0,0
2,10800, Note_on_c,2,51.0,49
2,10800, Note_on_c,2,58.0,49
2,10800, Note_off_c,2,51.0,0
2,10800, Note_on_c,2,51.0,49
2,11040, Note_on_c,2,55.0,49
2,11040, Note_off_c,2,51.0,0
2,11040, Note_off_c,2,63.0,0
2,11040, Note_on_c,2,46.0,49
2,11280, Note_on_c,2,63.0,49
2,11280, Note_on_c,2,48.0,49
2,11280, Note_off_c,2,58.0,0
2,11280, Note_off_c,2,55.0,0
2,11520, Note_on_c,2,58.0,49
2,11520, Note_on_c,2,55.0,49
2,11520, Note_on_c,2,43.0,49
2,11520, Note_on_c,2,51.0,49
2,11760, Note_off_c,2,55.0,0
2,11760, Note_off_c,2,58.0,0
2,11760, Note_on_c,2,55.0,48
2,11760, Note_off_c,2,51.0,0
2,12000, Note_off_c,2,55.0,0
2,12000, Note_on_c,2,58.0,55
2,12000, Note_on_c,2,51.0,63
2,12000, Note_on_c,2,55.0,63
2,12240, Note_off_c,2,46.0,0
2,12240, Note_on_c,2,56.0,61
