0,0, Header,1,6,480,
1,0, Start_track,,,,
1,0, Title_t," ""liszt-beethoven symphony no.7 mv.2""",,,
1,0, Copyright_t," ""sequenced by Segundo G. Yogore",2008,"  segundoyogore@pldtdsl.net""",
1,0, Text_t," ""sequenced by Segundo G. Yogore",2008,"  dody@pldtdsl.net\012""",
1,0, Time_signature,2,2,24,8
1,0, Key_signature,0," ""major""",,
1,0, Tempo,789474,,,
1,96960, Key_signature,3," ""major""",,
1,132480, Key_signature,0," ""major""",,
1,215040, Key_signature,3," ""major""",,
1,237120, Key_signature,0," ""major""",,
1,265920, Time_signature,6,2,24,8
1,265920, End_track,,,,
2,0, Start_track,,,,
2,0, MIDI_port,0,,,
2,0, Title_t," ""Grand Piano""",,,
2,0, Program_c,1,0,,
2,0, Control_c,1,7,127,
2,0, Control_c,1,10,97,
2,1920, Note_on_c,1,48,62,
2,1920, Note_on_c,1,52,62,
2,2400, Note_on_c,1,52,0,
2,2400, Note_on_c,1,48,0,
2,2400, Note_on_c,1,48,62,
2,2400, Note_on_c,1,52,62,
2,2447, Note_on_c,1,52,0,
2,2447, Note_on_c,1,48,0,
2,2640, Note_on_c,1,48,62,
2,2640, Note_on_c,1,52,62,
2,2687, Note_on_c,1,52,0,
2,2687, Note_on_c,1,48,0,
2,2880, Note_on_c,1,47,62,
2,2880, Note_on_c,1,52,62,
2,3360, Note_on_c,1,52,0,
2,3360, Note_on_c,1,47,0,
2,3360, Note_on_c,1,47,62,
2,3360, Note_on_c,1,52,62,
2,3456, Note_on_c,1,52,0,
2,3456, Note_on_c,1,47,0,
2,3840, Note_on_c,1,47,62,
2,3840, Note_on_c,1,52,62,
2,4320, Note_on_c,1,52,0,
2,4320, Note_on_c,1,47,0,
2,4320, Note_on_c,1,47,62,
2,4320, Note_on_c,1,52,62,
2,4367, Note_on_c,1,52,0,
2,4367, Note_on_c,1,47,0,
2,4560, Note_on_c,1,47,62,
2,4560, Note_on_c,1,52,62,
2,4607, Note_on_c,1,52,0,
2,4607, Note_on_c,1,47,0,
2,4800, Note_on_c,1,48,62,
2,4800, Note_on_c,1,52,62,
2,5280, Note_on_c,1,52,0,
2,5280, Note_on_c,1,48,0,
2,5280, Note_on_c,1,48,62,
2,5280, Note_on_c,1,52,62,
2,5376, Note_on_c,1,52,0,
2,5376, Note_on_c,1,48,0,
2,5760, Note_on_c,1,48,62,
2,5760, Note_on_c,1,52,62,
2,6240, Note_on_c,1,52,0,
2,6240, Note_on_c,1,48,0,
2,6240, Note_on_c,1,48,62,
2,6240, Note_on_c,1,52,62,
2,6287, Note_on_c,1,52,0,
2,6287, Note_on_c,1,48,0,
2,6480, Note_on_c,1,48,62,
2,6480, Note_on_c,1,50,62,
2,6480, Note_on_c,1,54,62,
2,6527, Note_on_c,1,54,0,
2,6527, Note_on_c,1,50,0,
2,6527, Note_on_c,1,48,0,
2,6720, Note_on_c,1,48,62,
2,6720, Note_on_c,1,52,62,
2,6720, Note_on_c,1,55,62,
2,7200, Note_on_c,1,55,0,
2,7200, Note_on_c,1,52,0,
2,7200, Note_on_c,1,48,0,
2,7200, Note_on_c,1,48,62,
2,7200, Note_on_c,1,52,62,
2,7200, Note_on_c,1,55,62,
2,7296, Note_on_c,1,55,0,
2,7296, Note_on_c,1,52,0,
2,7296, Note_on_c,1,48,0,
2,7680, Note_on_c,1,47,62,
2,7680, Note_on_c,1,50,62,
2,7680, Note_on_c,1,55,62,
2,8160, Note_on_c,1,55,0,
2,8160, Note_on_c,1,50,0,
2,8160, Note_on_c,1,47,0,
2,8160, Note_on_c,1,45,62,
2,8160, Note_on_c,1,48,62,
2,8160, Note_on_c,1,55,62,
2,8207, Note_on_c,1,55,0,
2,8207, Note_on_c,1,48,0,
2,8207, Note_on_c,1,45,0,
2,8400, Note_on_c,1,47,62,
2,8400, Note_on_c,1,50,62,
