0,0, Header,1,6,480
1,0, Start_track,,,
1,0, Title_t," ""liszt-beethoven symphony no.5 mv1""",,
1,0, Copyright_t," ""sequenced by Segundo G. Yogore",2007,"  dody@pldtdsl.net"""
1,0, Text_t," ""sequenced by Segundo G. Yogore",2007,"  dody@pldtdsl.net"""
1,0, Time_signature,2,2,24
1,0, Key_signature,-3," ""major""",
1,0, Tempo,277778,,
1,960, Time_signature,4,2,24
1,2880, Time_signature,2,2,24
1,620160, End_track,,,
2,0, Start_track,,,
2,0, MIDI_port,0,,
2,0, Title_t," ""Grand Piano""",,
2,0, Program_c,0,0,
2,0, Control_c,0,7,127
2,0, Control_c,0,10,97
2,240, Note_on_c,0,53.0,101
2,240, Note_on_c,0,65.0,101
2,480, Note_on_c,0,77.0,101
2,480, Note_off_c,0,53.0,0
2,480, Note_on_c,0,67.0,101
2,480, Note_on_c,0,72.0,101
2,720, Note_on_c,0,53.0,101
2,720, Note_on_c,0,74.0,101
2,720, Note_on_c,0,68.0,101
2,720, Note_on_c,0,79.0,101
2,960, Note_off_c,0,67.0,0
2,960, Note_on_c,0,67.0,101
2,960, Note_off_c,0,67.0,0
2,960, Note_on_c,0,66.0,100
2,2880, Note_on_c,0,67.0,100
2,2880, Note_off_c,0,67.0,0
2,3120, Note_on_c,0,67.0,101
2,3120, Note_off_c,0,67.0,0
2,3360, Note_on_c,0,67.0,103
2,3360, Note_off_c,0,66.0,0
2,3360, Note_off_c,0,67.0,0
2,3360, Note_on_c,0,67.0,103
2,3600, Note_off_c,0,67.0,0
2,3600, Note_on_c,0,51.0,94
2,3600, Note_on_c,0,67.0,69
2,3600, Note_off_c,0,51.0,0
2,3840, Note_off_c,0,67.0,0
2,3840, Note_on_c,0,67.0,59
2,3840, Note_off_c,0,67.0,0
2,3840, Note_on_c,0,67.0,61
2,6720, Note_off_c,0,67.0,0
2,6720, Note_off_c,0,77.0,0
2,6960, Note_off_c,0,68.0,0
2,7200, Note_on_c,0,68.0,63
2,7200, Note_off_c,0,72.0,0
2,7440, Note_on_c,0,67.0,62
2,7440, Note_off_c,0,67.0,0
2,7680, Note_on_c,0,67.0,62
2,7920, Note_off_c,0,65.0,0
2,8160, Note_off_c,0,67.0,0
2,8160, Note_on_c,0,67.0,62
2,8400, Note_on_c,0,75.0,62
2,8400, Note_on_c,0,62.0,62
2,8640, Note_on_c,0,51.0,62
2,8880, Note_off_c,0,68.0,0
2,9120, Note_on_c,0,68.0,62
2,9120, Note_on_c,0,77.0,62
2,9360, Note_on_c,0,66.0,62
2,9360, Note_off_c,0,66.0,0
2,9600, Note_on_c,0,66.0,62
2,9600, Note_off_c,0,66.0,0
2,10800, Note_on_c,0,66.0,62
2,10800, Note_off_c,0,66.0,0
2,11040, Note_off_c,0,68.0,0
2,11040, Note_off_c,0,67.0,0
2,11280, Note_on_c,0,65.0,62
2,11280, Note_off_c,0,77.0,0
2,11520, Note_on_c,0,72.0,62
2,11760, Note_off_c,0,75.0,0
2,12000, Note_off_c,0,53.0,0
2,12000, Note_on_c,0,77.0,62
2,12240, Note_off_c,0,79.0,0
2,12240, Note_off_c,0,51.0,0
2,12480, Note_on_c,0,75.0,62
2,12720, Note_off_c,0,74.0,0
2,12960, Note_on_c,0,55.0,62
2,12960, Note_off_c,0,75.0,0
2,13200, Note_on_c,0,53.0,62
2,13200, Note_on_c,0,75.0,62
2,13440, Note_on_c,0,74.0,62
2,13440, Note_on_c,0,68.0,62
2,14640, Note_on_c,0,67.0,62
2,14640, Note_on_c,0,66.0,62
2,14880, Note_off_c,0,67.0,0
2,14880, Note_on_c,0,67.0,63
2,15120, Note_off_c,0,53.0,0
2,15120, Note_off_c,0,74.0,0
2,15360, Note_off_c,0,67.0,0
2,15360, Note_on_c,0,79.0,62
2,16320, Note_off_c,0,79.0,0
