0,0, Header,1,6,480
1,0, Start_track,,,
1,0, Title_t," ""liszt-beethoven symphony no.5 mv1""",,
1,0, Copyright_t," ""sequenced by Segundo G. Yogore",2007,"  dody@pldtdsl.net"""
1,0, Text_t," ""sequenced by Segundo G. Yogore",2007,"  dody@pldtdsl.net"""
1,0, Time_signature,2,2,24
1,0, Key_signature,-3," ""major""",
1,0, Tempo,277778,,
1,960, Time_signature,4,2,24
1,2880, Time_signature,2,2,24
1,620160, End_track,,,
2,0, Start_track,,,
2,0, MIDI_port,0,,
2,0, Title_t," ""Grand Piano""",,
2,0, Program_c,2,0,
2,0, Control_c,2,7,127
2,0, Control_c,2,10,30
2,240, Note_on_c,2,47.0,101
2,240, Note_on_c,2,59.0,101
2,480, Note_on_c,2,29.0,101
2,480, Note_on_c,2,55.0,101
2,480, Note_off_c,2,29.0,0
2,480, Note_on_c,2,29.0,101
2,720, Note_off_c,2,55.0,0
2,720, Note_on_c,2,48.0,101
2,720, Note_off_c,2,29.0,0
2,720, Note_off_c,2,48.0,0
2,960, Note_on_c,2,26.0,101
2,960, Note_on_c,2,31.0,101
2,960, Note_on_c,2,67.0,101
2,960, Note_on_c,2,65.0,101
2,2880, Note_off_c,2,67.0,0
2,2880, Note_on_c,2,63.0,101
2,3120, Note_off_c,2,63.0,0
2,3120, Note_off_c,2,65.0,0
2,3360, Note_on_c,2,63.0,100
2,3360, Note_off_c,2,63.0,0
2,3360, Note_on_c,2,65.0,100
2,3360, Note_on_c,2,29.0,102
2,3600, Note_off_c,2,65.0,0
2,3600, Note_on_c,2,63.0,105
2,3600, Note_on_c,2,65.0,93
2,3600, Note_off_c,2,31.0,0
2,3840, Note_off_c,2,47.0,0
2,3840, Note_on_c,2,41.0,56
2,3840, Note_on_c,2,43.0,48
2,3840, Note_on_c,2,44.0,48
2,6720, Note_off_c,2,29.0,0
2,6720, Note_on_c,2,47.0,49
2,8640, Note_off_c,2,43.0,0
2,10800, Note_on_c,2,67.0,49
2,12480, Note_on_c,2,29.0,49
2,15360, Note_on_c,2,55.0,49
2,15600, Note_off_c,2,59.0,0
2,15600, Note_on_c,2,27.0,50
2,15600, Note_off_c,2,63.0,0
2,15840, Note_on_c,2,63.0,49
2,15840, Note_off_c,2,63.0,0
2,16080, Note_on_c,2,63.0,46
2,16080, Note_off_c,2,67.0,0
2,16320, Note_on_c,2,67.0,55
2,16320, Note_off_c,2,63.0,0
2,17520, Note_on_c,2,63.0,83
2,17520, Note_off_c,2,63.0,0
2,17760, Note_off_c,2,67.0,0
2,17760, Note_off_c,2,65.0,0
2,18000, Note_on_c,2,39.0,89
2,18000, Note_on_c,2,43.0,88
2,18240, Note_off_c,2,27.0,0
2,18240, Note_off_c,2,43.0,0
2,18480, Note_on_c,2,38.0,87
2,18480, Note_off_c,2,39.0,0
2,18480, Note_on_c,2,60.0,87
2,18480, Note_off_c,2,26.0,0
2,18720, Note_off_c,2,41.0,0
2,18720, Note_on_c,2,48.0,88
2,18720, Note_off_c,2,47.0,0
2,18720, Note_on_c,2,43.0,89
2,18720, Note_on_c,2,67.0,91
2,18720, Note_on_c,2,59.0,93
2,18960, Note_off_c,2,67.0,0
2,18960, Note_off_c,2,60.0,0
2,18960, Note_off_c,2,59.0,0
2,18960, Note_on_c,2,59.0,95
2,18960, Note_on_c,2,63.0,97
2,18960, Note_off_c,2,29.0,0
2,19200, Note_off_c,2,38.0,0
2,19200, Note_on_c,2,41.0,99
2,19200, Note_on_c,2,67.0,101
2,19200, Note_on_c,2,47.0,102
2,19200, Note_on_c,2,65.0,103
2,19200, Note_off_c,2,63.0,0
2,19296, Note_on_c,2,63.0,103
2,19296, Note_off_c,2,67.0,0
2,19296, Note_off_c,2,63.0,0
2,20160, Note_on_c,2,67.0,101
2,20160, Note_off_c,2,65.0,0
2,20160, Note_off_c,2,67.0,0
2,20256, Note_off_c,2,47.0,0
2,20256, Note_off_c,2,43.0,0
2,20256, Note_on_c,2,43.0,99
2,21120, Note_off_c,2,48.0,0
2,21120, Note_off_c,2,43.0,0
2,21120, Note_on_c,2,31.0,95
2,21120, End_track,,,
0,0, End_of_file,,,
